#This is all the data needed to calculate the monthly seroprevalence as analysed in the main article. Each line corresponds to an individual Mastomys natalensis that was captured in the field in Morogoro (Tanzania). Although not used in this article, information about the individual sex, body weight, reproductive and recapture state is available upon reasonable request (email: herwig.leirs@uantwerpen.be). 

Date	Species	Antibody_status
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	uncertain
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg_uncertain
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg_uncertain
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	pos
4/01/2011	MN	neg
4/01/2011	MN	pos
4/01/2011	MN	uncertain
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	uncertain
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
4/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg_uncertain
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos_uncertain
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	uncertain
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg_uncertain
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	uncertain
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	uncertain
5/01/2011	MN	uncertain
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	pos
5/01/2011	MN	neg
5/01/2011	MN	neg
5/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	uncertain
6/01/2011	MN	pos
6/01/2011	MN	uncertain
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	NA
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	NA
6/01/2011	MN	neg
6/01/2011	MN	NA
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos_uncertain
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	pos_uncertain
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	pos
6/01/2011	MN	uncertain
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg_uncertain
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	uncertain
6/01/2011	MN	uncertain
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	uncertain
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos_uncertain
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	NA
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	pos
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
6/01/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	NA
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos_uncertain
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	NA
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	pos
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	neg
8/02/2011	MN	pos
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	NA
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	NA
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	neg
9/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	NA
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	pos
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
10/02/2011	MN	pos
10/02/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	pos
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	NA
8/03/2011	MN	pos
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	neg
8/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	NA
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	pos
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	neg
9/03/2011	MN	pos
9/03/2011	MN	NA
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	NA
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	NA
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	pos
10/03/2011	MN	NA
10/03/2011	MN	pos
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	NA
10/03/2011	MN	pos
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	neg
10/03/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	NA
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	pos
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
6/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	pos
7/04/2011	MN	pos
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
7/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	pos
8/04/2011	MN	pos
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
8/04/2011	MN	neg
4/05/2011	MN	neg
4/05/2011	MN	pos
4/05/2011	MN	pos
4/05/2011	MN	neg
4/05/2011	MN	pos
4/05/2011	MN	neg
4/05/2011	MN	pos
4/05/2011	MN	pos
4/05/2011	MN	neg
4/05/2011	MN	neg
4/05/2011	MN	neg
4/05/2011	MN	pos
4/05/2011	MN	pos
4/05/2011	MN	pos
